,author,book_title,nationality,strength,subject,year,year_range,cluster_5,farm,war,machine,family,philosophy,world war one,us civil war,art,sailor,feudalism,christianity,literature,science,factory,statistics,Race (human categorization),probability,industry,novel,city,fiction,nation,nature,revolution,liberalism,evolution,sex,taste,Feelings,manual labor,democracy,poetry,Charity (practice),capitalism,country,ebooks-unzipped/1228.txt,ebooks-unzipped/chance_and_luck.tex,ebooks-unzipped/euclid.tex,ebooks-unzipped/short_hist_math.tex
753,Joseph Hergesheimer,The Bright Shawl,American,0.17618267093,art,1922,1930,4,0.0751923469071,0.0854394041047,0.0519949272582,0.0999185713776,0.0973725062127,0.127326694767,0.0636590951025,0.17618267093,0.0456054858305,0.0954331480323,0.0852331766782,0.0309679542879,0.0496777521052,0.0578197840266,0.0763501466031,0.0967677439847,0.0302357740568,0.0663651176904,0.0487550821025,0.095771546607,0.0105353369748,0.0752621118153,0.0508671464773,0.120259330336,0.0846278729461,0.0437936537358,0.0508407667347,0.0817803420756,0.047679673999,0.0256071894244,0.1291381194,0.0523572747438,0.0359513106903,0.106486200809,0.0991414171076,0.0505002468835,0.0740102663827,0.0615779099402,0.0831446979091
754,Joseph Hergesheimer,The Dark Fleece,American,0.0973307966616,sailor,1918,1920,0,0.0620230757712,0.0688645125998,0.0232246024871,0.0843977232588,0.0166100265653,0.0624850308225,0.0550779834443,0.0703938364375,0.0973307966616,0.035214831451,0.0514468245185,0.0104745709911,0.039349396627,0.0396731836847,0.0596196401984,0.0526002693166,0.0398304357217,0.0119208050204,0.0411494731897,0.0445111994653,0.00539808664865,0.0117129255108,0.0781521487244,0.0172556142904,0.0182174219985,0.0565724244887,0.0309226669078,0.0400618109034,0.0428479414349,0.0306643612783,0.0412886744985,0.0185162861041,0.0249982057007,0.0646963086254,0.0153984782719,0.0436725775486,0.0654724595242,0.00337762631365,0.0324528235771
755,Joseph Hergesheimer,Linda Condon,American,0.0899827825423,family,1918,1920,0,0.0263086591821,0.0622430625078,0.0278149824869,0.0899827825423,0.0426384635117,0.0416224701137,0.034020829219,0.0734480236366,0.0838651319855,0.0251553439056,0.0347113424806,0.0148423999001,0.0364527268453,0.0321889209298,0.0428310571997,0.0588209628403,0.00670899835226,0.0254642942513,0.0544362191952,0.0340536794441,0.00780038343538,0.0142620406436,0.0366609978318,0.0225319784478,0.0250421534014,0.0186750681971,0.0331991210786,0.0376499082113,0.0553522982638,0.0188877396206,0.0424935915341,0.0178770166561,0.0179801462486,0.0509666648569,0.0230242118291,0.0201625355282,0.0500042184117,0.00587744150327,0.0408186112774
756,Joseph Hergesheimer,The Happy End,American,0.097153661918,sailor,1919,1920,0,0.0667124633488,0.0966611595884,0.0298714655574,0.0933859258384,0.0409416211988,0.0701741695595,0.0531835319992,0.0793837111511,0.097153661918,0.043711303958,0.0477973659795,0.0127346477155,0.0201675604595,0.0435060954558,0.045149158862,0.0708306979893,0.00555383339167,0.0351263345421,0.052404808939,0.046531502366,0.00515040436825,0.0206295825579,0.0737438645346,0.0223834464662,0.0221330573075,0.0599869424638,0.0477463468156,0.045394932205,0.069765304847,0.0304945513154,0.0494412555522,0.0158320172296,0.028840020885,0.08261410314,0.0130736351804,0.0563938421145,0.0495638133667,0.0454871829588,0.0424705145802
757,Joseph Hergesheimer,Java Head,American,0.178384524829,sailor,1918,1920,4,0.0580380316214,0.0934039831233,0.0492907856723,0.0807143753786,0.0826684883533,0.121862691467,0.0590149204651,0.105691755019,0.178384524829,0.0902243447199,0.0594773190437,0.0244589550531,0.0361191791449,0.0857192469634,0.0503487086074,0.0813054883591,0.0196474686845,0.0460666949618,0.0403742045133,0.0745519041865,0.00679828827514,0.0378650693813,0.0418997709465,0.0626835937948,0.0556608754088,0.0314956578518,0.0427948026534,0.0605403651781,0.0590527195518,0.0281779660079,0.0733587469296,0.0212552844612,0.048137513162,0.0862933561089,0.0569868887668,0.0368853906355,0.092189831363,0.0394137277298,0.0793066720323
758,Joseph Hocking,"All for a Scrap of Paper, A Romance of the Present War",British,0.416080525167,nation,1914,1920,3,0.054262439663,0.263290551099,0.037025901208,0.0639829064621,0.0523920613839,0.19929921684,0.0763481963808,0.0899870421048,0.0508745976418,0.128962946716,0.0912806800147,0.0443153264009,0.0433314381908,0.081208543567,0.0463490895925,0.0436458194049,0.0154872310481,0.134858556019,0.0269909633024,0.0737442494067,0.00601077241043,0.416080525167,0.0213964447421,0.0592017577285,0.0709013356812,0.0263548969275,0.00542695062701,0.0669082814971,0.0707865775279,0.0491725213442,0.120972516878,0.0108739239772,0.0234733507018,0.0931503218131,0.134342043817,0.0223376233948,0.13372647057,0.00470617929315,0.10579669459
759,Julia Magruder,A Beautiful Alien,American,0.169804048098,art,1900,1900,3,0.0421263101512,0.0330198421468,0.0300452513823,0.0902357774808,0.0131593882123,0.0458483407238,0.0281071308005,0.169804048098,0.0574772375717,0.0271008097429,0.0415886125549,0.0749397450368,0.0180081724544,0.0267548404293,0.0283532666407,0.0877504903169,0.00716041902696,0.0325169187686,0.126891193014,0.0366605485576,0.0255887180622,0.0254882839031,0.0218209674581,0.0150609884649,0.0159173807278,0.0172902069811,0.020777906565,0.038845925183,0.0938010967037,0.0150482004401,0.0331746414482,0.0576369243846,0.0404275064181,0.0788109947632,0.0239288720261,0.0140737144735,0.0664619157499,0.0105448989245,0.0699349446787
760,Julian Hawthorne,Yellow-Cap and Other Fairy-Stories For Children,American,0.130256510172,world war one,1880,1880,2,0.04462980177,0.0264791614593,0.0340427935695,0.0279278174971,0.00459749712795,0.130256510172,0.0317228105753,0.0505267256781,0.00871008557337,0.0456176064104,0.0334171248513,0.0161314491427,0.00941538594341,0.0642820347608,0.0254296812858,0.0141103424649,0.00610433188396,0.0198997396194,0.017983056359,0.0296800242102,0.00824404152405,0.0148249213908,0.0184545522894,0.0105682289332,0.0083387997499,0.0111668914571,0.0160809995557,0.0213794522066,0.018501555232,0.0123763922246,0.044137727304,0.0164290425991,0.00833867075317,0.0251789893644,0.060840966097,0.0179410525142,0.0587878903556,0.00200850098426,0.0365058959453
761,Julian Hawthorne,Hawthorne and His Circle,American,0.302951992215,art,1903,1910,3,0.143962622069,0.150542596268,0.0813037038698,0.178779870483,0.0607292400748,0.164123814328,0.0753713661357,0.302951992215,0.118624165847,0.147471345978,0.17613306226,0.258250047085,0.0675362201495,0.130797713448,0.118346297043,0.165345369218,0.0164564496736,0.0949732943092,0.17128269828,0.179967464172,0.0960390675113,0.0963155702452,0.088056927279,0.152086108711,0.100843007833,0.110028704319,0.0766376081749,0.127390324176,0.164152048793,0.0437906170112,0.169573771557,0.135645622033,0.0614292601369,0.164117295137,0.13225620454,0.10985602119,0.17058619745,0.0132968669834,0.250925052698
762,Kate Chopin,Bayou Folk,American,0.0763004619685,art,1894,1900,1,0.0433832443417,0.02129980922,0.0247848838684,0.0436968846922,0.00354026634976,0.0374550667159,0.0357026600754,0.0763004619685,0.0409344777317,0.0181211552895,0.0286897234109,0.00541548687386,0.00550688051882,0.061495872465,0.0193717061228,0.0463303951984,0.00106148714188,0.0187504192766,0.0150879969155,0.0270113559958,0.00124274081205,0.0126919220231,0.0133979816251,0.00892839433153,0.00538728409269,0.0224673533916,0.00873044100533,0.0281727861708,0.0206587700416,0.019566733106,0.017321440174,0.00743366028612,0.00871838029085,0.0340093934505,0.00374779099388,0.0261538049503,0.0376357420505,0.0114394129018,0.0266971360568
763,Kate Langley Bosher,The Man in Lonely Land,American,0.0768066086222,Race (human categorization),1912,1920,4,0.022195734978,0.0364360038526,0.0510883570319,0.035816882639,0.00888047412423,0.0429396584209,0.0206230172644,0.0575066229099,0.0201587676143,0.00795004015914,0.0238677672632,0.00944853047278,0.0388818586811,0.0545541793583,0.0124033416299,0.0768066086222,0.00365085343615,0.0297315543482,0.0108442824306,0.0352244517927,0.00380500503894,0.0259667059347,0.0194200577329,0.0136984371397,0.00726976107839,0.00919153177017,0.029220983959,0.0304660978825,0.0418905701477,0.0111980118807,0.0181924545608,0.0116315463494,0.0087421895725,0.0299550643058,0.0196273548529,0.0128727687704,0.0471555143114,0.0104187035863,0.0294962461316
764,Kate Langley Bosher,How It Happened,American,0.0712508566332,Race (human categorization),1918,1920,4,0.0128239678595,0.0167667328313,0.0500834805258,0.0280474189084,0.00843518583192,0.022523795655,0.0110419116317,0.0395083595589,0.0156918105054,0.0177296094432,0.0568730288776,0.0136231737568,0.0207576326132,0.0494119269549,0.00802938942566,0.0712508566332,0.00173274414516,0.0225156004313,0.0380335852555,0.0342844117257,0.00448590358325,0.017277266526,0.0102176077494,0.0100809231668,0.00579832640735,0.00818608196853,0.017286698037,0.0400942451942,0.00951431180184,0.0117454699497,0.0116327954679,0.0044659396493,0.0259926702492,0.0256929574927,0.00506399370959,0.0101987006297,0.045427149384,0.0123581176948,0.0513941233829
765,Kate Langley Bosher,"Mary Cary, ""Frequently Martha""",American,0.0567292039496,Charity (practice),1910,1910,4,0.00679086630481,0.0122324617641,0.0128295565128,0.0174308109984,0.00373069244335,0.0235061081496,0.00951850056437,0.0302769447891,0.0169477060814,0.00408206150544,0.0365069034686,0.00943865911663,0.00462959944913,0.00619775311959,0.00407235391617,0.0103873482714,0.000830835114408,0.00268945304864,0.00475501298593,0.00720613964288,0.00206871098357,0.00416732794772,0.0106368185786,0.00401050032734,0.006930669857,0.0016360212695,0.000551773042873,0.0176501171188,0.00901848856116,0.00151314768729,0.0200086678344,0.0333148895769,0.0567292039496,0.00435705632657,0.00790983584191,0.00371170914667,0.0204818431264,0.000531678481747,0.0135534646342
766,Kate Langley Bosher,Miss Gibbie Gault,American,0.0750683979528,ebooks-unzipped/chance_and_luck.tex,1911,1920,4,0.0299515295907,0.0359568260794,0.0177744122036,0.055626836462,0.0286495146783,0.042245274604,0.0185222593444,0.0450385379711,0.0110350888368,0.0218052589496,0.0536791607202,0.0128459720466,0.020381360495,0.0216074641331,0.0180803827576,0.05414565834,0.00409253388948,0.0174608374239,0.016829784613,0.0300861360403,0.00501835895567,0.0147015024558,0.013884776043,0.0105681947593,0.0168751407163,0.0114429176619,0.00427289409428,0.0228522265519,0.0377152747862,0.0122056916457,0.0464033837793,0.0240321180223,0.0441040623164,0.032639467076,0.00310347509094,0.0102262232486,0.0750683979528,0.0390838059993,0.0483399867204
767,Kathleen Norris,Harriet and the Piper,American,0.11932206447,ebooks-unzipped/chance_and_luck.tex,1920,1920,4,0.0341500492695,0.0375985326026,0.0417639365274,0.0710117942211,0.0379342615179,0.0599190559451,0.0244643659208,0.0786560139665,0.011639239414,0.0256918090072,0.0255919014663,0.0214128064472,0.0205287048202,0.0487904395323,0.0478799681038,0.0280234780123,0.0221508578585,0.0322211320011,0.0196303381293,0.0254842694488,0.0111773589639,0.0130684685616,0.0237421422289,0.019278093379,0.0160043079267,0.0152224711859,0.00634929426264,0.0490793794426,0.0247562470831,0.0361168850147,0.026486463154,0.063450554626,0.00854108861558,0.0424900297333,0.0122725608355,0.0275650153477,0.11932206447,0.0118438211291,0.0508767835938
768,Keith Laumer,A Trace of Memory,American,0.0998254865427,city,1963,3000,4,0.0603809189408,0.0839254274153,0.0451419645347,0.04876575795,0.0235389312278,0.0977355360892,0.0572831577681,0.0705228889593,0.0893632540979,0.0810210734615,0.0484778680788,0.0226907881671,0.0579851026964,0.0579881736669,0.0437326436149,0.0641765127948,0.00893461112353,0.0709401123568,0.0411903103535,0.0998254865427,0.0190292130209,0.0268121656552,0.0481021409756,0.0305224386398,0.0341640236296,0.0312702362502,0.0237126778721,0.0600704429534,0.0285997546659,0.0339391519327,0.0667635714184,0.0245680005566,0.0155343036403,0.063962669419,0.0131615749681,0.0219290579553,0.0669742003189,0.0698135836526,0.069933116066
769,Kirk Munroe,The Flamingo Feather,American,0.137188911367,world war one,1887,1890,1,0.0571103906347,0.0571823319842,0.0182073052937,0.0519027365222,0.00733505921502,0.137188911367,0.0560427573192,0.0558155940277,0.13055504083,0.0999821194347,0.0376812680551,0.00851235922877,0.00665242552326,0.0557506646284,0.0238609881057,0.0318089622723,0.00227630829701,0.0144211040295,0.0140800631275,0.0538670221242,0.00942310113251,0.0329795739055,0.0196792757466,0.00350229555772,0.00767989007956,0.0202386433859,0.0140761044718,0.01310201071,0.0135086314194,0.0175910189226,0.0272831468834,0.00495878800128,0.00858335995332,0.0695113482349,0.0160503933256,0.0232626869213,0.0666794170522,0.0145963464143,0.0354029353977
770,Kirk Munroe,"Cab and Caboose, The Story of a Railroad Boy",American,0.106153355051,factory,1892,1900,4,0.0182349669262,0.047226186621,0.093906131262,0.0285691029803,0.00317939080771,0.0389637555944,0.0275741153493,0.0365485721717,0.0240425595093,0.012441247682,0.011126383948,0.00921929224672,0.00335468013308,0.106153355051,0.00996921302584,0.01290923975,0.000774648293405,0.0186419459922,0.0179682595145,0.0150229621281,0.00878437563391,0.00444517499172,0.00599354024113,0.00636455943781,0.00368493957572,0.00543506885366,0.00646849304287,0.0189833295513,0.0275440404578,0.0113287388842,0.0074916485033,0.00377720618828,0.00514341189992,0.0200523325608,0.00552019846616,0.00752261493941,0.034110644643,0.00859696648872,0.0304701978031
771,Kirk Munroe,"Campmates, A Story of the Plains",American,0.135788875193,world war one,1891,1900,1,0.0882666806055,0.0691325692548,0.05309767568,0.0517853343696,0.0215985140157,0.135788875193,0.0709444996985,0.059325865907,0.0324257071176,0.0690315651686,0.0418528807581,0.0214519390552,0.0163141226103,0.104614830073,0.0325993995031,0.0490648302629,0.00161021016644,0.0405990240934,0.0619229137372,0.0827790326121,0.00748824606356,0.0342682782888,0.0296610133522,0.0203974590196,0.0278763364072,0.01459050469,0.0311360354839,0.0376618276041,0.0492385432946,0.0254262044712,0.0580897528327,0.0129925127647,0.0269525409597,0.0777603675699,0.090607989032,0.0231835216839,0.0860833598545,0.0213745153234,0.0638893818246
772,Kirk Munroe,"Under Orders, The story of a young reporter",American,0.102197158375,war,1890,1890,0,0.0281907749269,0.102197158375,0.0275338442246,0.0786870603322,0.00906625853049,0.0840742907114,0.06988064713,0.0709002668239,0.087861895394,0.0540944082792,0.0322048187965,0.0299586877376,0.0101059833482,0.0792321750005,0.0581638068513,0.0474560668306,0.0143056806547,0.0317651374587,0.0724128056213,0.0310940873775,0.0106190133619,0.0199221707597,0.0345842150133,0.0161290826428,0.0150364104001,0.022594041519,0.0213383724348,0.0130157925389,0.0548956670281,0.0379506156538,0.0366261945236,0.0208068904619,0.0369559852786,0.0570984730927,0.0311124453809,0.012490332392,0.0751538694317,0.0135062751248,0.0627462382307
773,L. Frank Baum,The Surprising Adventures of the Magical Monarch of Mo and His People,American,0.0683108804315,world war one,1899,1900,2,0.0245486396445,0.0327213988135,0.0466833073534,0.0284370871105,0.00402878203673,0.0683108804315,0.0249394689219,0.0346172170562,0.0151976848395,0.0162519497472,0.028876179871,0.00554444486016,0.0243840209695,0.065773030737,0.0183326603022,0.0326065366152,0.0034795276808,0.0159083089001,0.0090957551526,0.0262792026577,0.00805634738567,0.0163421230031,0.00977396085524,0.0114426486645,0.00501234155331,0.0223198720868,0.0235890721855,0.0190334447882,0.0125831739532,0.0110173515506,0.026626208372,0.0023327921926,0.00582868987788,0.0214771778001,0.0303083023155,0.0322000062868,0.0307257665484,0.00134891740067,0.0333890422064
774,L. Frank Baum,The Woggle-Bug Book,American,0.0491853543282,sex,1905,1910,4,0.0274488218705,0.0246876959945,0.00835110424176,0.0473925531456,0.00259283617997,0.0267847311295,0.0192397462493,0.0252237871466,0.0231324849086,0.00790716499031,0.0118118629648,0.00198778181795,0.00555079514797,0.00809193763122,0.00624776452336,0.0449880251964,0.000835703430214,0.00726169351398,0.00291517077075,0.0292808289559,0.000795443458065,0.00956216384238,0.0126607058604,0.0066885673388,0.0457424019376,0.0426737666104,0.0491853543282,0.011997907167,0.00432122272485,0.0112016989431,0.0214470745843,0.00318587599396,0.0107566951543,0.0386424104609,0.0184761438954,0.0476232711203,0.0442667852106,0.0012154566606,0.0277391673526
775,L. Frank Baum,Dorothy and the Wizard in Oz,American,0.0904921251127,world war one,1908,1910,2,0.043355819958,0.0335411130021,0.0278913683711,0.0349228133022,0.00435854699621,0.0904921251127,0.0255949279659,0.0561650115352,0.02724464308,0.0227523162993,0.0300582905519,0.00459282821132,0.0102366891428,0.0725171221044,0.0235459023802,0.0543084940348,0.00223854802425,0.0173268476678,0.0127142835056,0.0616176376604,0.00706100958945,0.0116146609875,0.0417502447879,0.0105307038412,0.00886901954555,0.0188790846569,0.0751930234452,0.0382359349397,0.0295527975539,0.0118661818528,0.0547679127649,0.00381086552442,0.0101308206079,0.0442751586981,0.0309905909892,0.0356181076755,0.0482250318471,0.000996601619097,0.035592275158
776,L. Frank Baum,The Lost Princess of Oz,American,0.0920363140817,factory,1917,1920,2,0.017915386224,0.0216190338253,0.0277306837134,0.0199476871451,0.00242074215759,0.0666640480287,0.0512716652488,0.0345941921772,0.0157666047742,0.0134122570746,0.0171910469082,0.00249209444394,0.00520749142744,0.0920363140817,0.00676275917673,0.0350114420178,0.000626948607345,0.00908609670949,0.0125652519781,0.0385494966942,0.00623041474152,0.00466385941021,0.0100035659348,0.00796106095626,0.00386919383153,0.00861235435653,0.0205272124526,0.0175264508446,0.00670544041238,0.0186512059929,0.0175980307635,0.00277650413044,0.00595377408861,0.0168525955755,0.00546536501729,0.022067983992,0.0314495511068,0.00171466769015,0.0226836635607
